local_path,obs_key,size,status,message
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py,test_0312/.venv/Lib/site-packages/pip/_vendor/cachecontrol/caches/file_cache.py,4117,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/cachecontrol/__pycache__/__init__.cpython-313.pyc,892,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__\exceptions.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/msgpack/__pycache__/exceptions.cpython-313.pyc,2159,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__\ext.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/msgpack/__pycache__/ext.cpython-313.pyc,8088,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/cachecontrol/caches/__init__.py,303,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/distlib/__pycache__/__init__.cpython-313.pyc,1350,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\subversion.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_internal/vcs/__pycache__/subversion.cpython-313.pyc,12655,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\serialize.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/cachecontrol/__pycache__/serialize.cpython-313.pyc,5359,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_internal\utils\__pycache__\compatibility_tags.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_internal/utils/__pycache__/compatibility_tags.cpython-313.pyc,6927,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\versioncontrol.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_internal/vcs/__pycache__/versioncontrol.cpython-313.pyc,28284,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\certifi\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/certifi/__pycache__/__init__.cpython-313.pyc,313,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\compat.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/distlib/__pycache__/compat.cpython-313.pyc,45846,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/dependency_groups/__pycache__/__init__.cpython-313.pyc,372,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/msgpack/__pycache__/__init__.cpython-313.pyc,1710,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\adapter.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/cachecontrol/__pycache__/adapter.cpython-313.pyc,6845,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_internal/vcs/__pycache__/__init__.cpython-313.pyc,525,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\certifi\__pycache__\core.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/certifi/__pycache__/core.cpython-313.pyc,3222,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\redis_cache.py,test_0312/.venv/Lib/site-packages/pip/_vendor/cachecontrol/caches/redis_cache.py,1386,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\resources.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/distlib/__pycache__/resources.cpython-313.pyc,17650,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\core.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/idna/__pycache__/core.cpython-313.pyc,16927,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\scripts.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/distlib/__pycache__/scripts.cpython-313.pyc,20226,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\controller.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/cachecontrol/__pycache__/controller.cpython-313.pyc,16844,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\requirements.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/requirements.cpython-313.pyc,4629,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\intranges.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/idna/__pycache__/intranges.cpython-313.pyc,2604,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__\fallback.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/msgpack/__pycache__/fallback.cpython-313.pyc,42061,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\_spdx.py,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/licenses/_spdx.py,48398,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\markers.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/markers.cpython-313.pyc,13087,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\tags.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/tags.cpython-313.pyc,24965,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\specifiers.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/specifiers.cpython-313.pyc,37651,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\util.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/distlib/__pycache__/util.cpython-313.pyc,90098,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/idna/__pycache__/__init__.cpython-313.pyc,881,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/licenses/__init__.py,5727,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/styles/__init__.py,2042,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\idnadata.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/idna/__pycache__/idnadata.cpython-313.pyc,99471,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/__init__.cpython-313.pyc,553,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\plugin.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/plugin.cpython-313.pyc,2543,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/lexers/python.py,53853,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\version.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/platformdirs/__pycache__/version.cpython-313.pyc,661,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_structures.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/_structures.cpython-313.pyc,3348,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\structures.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/structures.cpython-313.pyc,5639,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\filter.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/filter.cpython-313.pyc,3222,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\_mapping.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/formatters/_mapping.py,4176,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\util.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/util.cpython-313.pyc,14167,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\styles\_mapping.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/styles/_mapping.py,3312,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\windows.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/platformdirs/__pycache__/windows.cpython-313.pyc,13777,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\modeline.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/modeline.cpython-313.pyc,1569,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\certs.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/certs.cpython-313.pyc,676,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_tokenizer.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/_tokenizer.cpython-313.pyc,8103,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers\abstract.py,test_0312/.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/abstract.py,1558,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/formatters/__init__.py,5385,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_elffile.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/_elffile.cpython-313.pyc,5212,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pyproject_hooks/_in_process/_in_process.py,12216,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_musllinux.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/_musllinux.cpython-313.pyc,4614,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\_internal_utils.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/_internal_utils.cpython-313.pyc,2014,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\regexopt.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/regexopt.cpython-313.pyc,4092,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_manylinux.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/_manylinux.cpython-313.pyc,9997,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/lexers/__init__.py,12115,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\api.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/platformdirs/__pycache__/api.cpython-313.pyc,13463,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_parser.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/_parser.cpython-313.pyc,14182,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\exceptions.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/exceptions.cpython-313.pyc,8019,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\token.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/token.cpython-313.pyc,8239,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/platformdirs/__pycache__/__init__.cpython-313.pyc,19360,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/__init__.cpython-313.pyc,5271,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\version.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/packaging/__pycache__/version.cpython-313.pyc,19962,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\__version__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/__version__.cpython-313.pyc,580,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\lexer.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/lexer.cpython-313.pyc,38469,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__\_impl.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pyproject_hooks/__pycache__/_impl.cpython-313.pyc,17723,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/__init__.cpython-313.pyc,3428,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\api.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/api.cpython-313.pyc,6866,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\utils.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/utils.cpython-313.pyc,36510,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\status_codes.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/status_codes.cpython-313.pyc,6036,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers\criterion.py,test_0312/.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/criterion.py,1768,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\compat.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/compat.cpython-313.pyc,1673,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\style.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pygments/__pycache__/style.cpython-313.pyc,6935,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\auth.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/auth.cpython-313.pyc,14228,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\__pycache__\abc.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/abc.cpython-313.pyc,1684,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/__init__.cpython-313.pyc,630,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\hooks.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/hooks.cpython-313.pyc,1088,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__init__.py,test_0312/.venv/Lib/site-packages/pip/_vendor/pyproject_hooks/_in_process/__init__.py,557,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__\reporters.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/reporters.cpython-313.pyc,3266,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\__pycache__\box.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/box.cpython-313.pyc,11818,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__\__init__.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/pyproject_hooks/__pycache__/__init__.cpython-313.pyc,753,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\__pycache__\cells.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/cells.cpython-313.pyc,5493,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\__pycache__\control.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/control.cpython-313.pyc,10902,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\__pycache__\columns.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/columns.cpython-313.pyc,8698,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\adapters.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/adapters.cpython-313.pyc,27467,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\requests\__pycache__\cookies.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/cookies.cpython-313.pyc,25021,SUCCESS,
E:\PythonProject\obs_sync_check\.venv\Lib\site-packages\pip\_vendor\rich\__pycache__\color_triplet.cpython-313.pyc,test_0312/.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/color_triplet.cpython-313.pyc,1701,SUCCESS,
